condition,event_class,event_id,window,fault_active,score,threshold,exceeded
clean,fault,16,9,True,1.4749781893561564,1.2478460499249124,True
clean,fault,16,10,True,1.4851070851001582,1.2478460499249124,True
clean,fault,16,11,True,1.4721472604625125,1.2478460499249124,True
clean,fault,17,0,False,0.4153445942181295,1.2478460499249124,False
clean,fault,17,1,False,0.4491864969306982,1.2478460499249124,False
clean,fault,17,2,False,0.4118200420349834,1.2478460499249124,False
clean,fault,17,3,False,0.4369696423156646,1.2478460499249124,False
clean,fault,17,4,True,1.4882073642800961,1.2478460499249124,True
clean,fault,17,5,True,1.4564064981367129,1.2478460499249124,True
clean,fault,17,6,True,1.4672009942878124,1.2478460499249124,True
clean,fault,17,7,True,1.5059528494667405,1.2478460499249124,True
clean,fault,17,8,True,1.4895451814568026,1.2478460499249124,True
clean,fault,17,9,True,1.4602443503741624,1.2478460499249124,True
clean,fault,17,10,True,1.4916435862777957,1.2478460499249124,True
clean,fault,17,11,True,1.4621921219710134,1.2478460499249124,True
clean,fault,18,0,False,0.45070687032212037,1.2478460499249124,False
clean,fault,18,1,False,0.4353758636131287,1.2478460499249124,False
clean,fault,18,2,False,0.44622820471605096,1.2478460499249124,False
clean,fault,18,3,False,0.42198224548455154,1.2478460499249124,False
clean,fault,18,4,True,1.4826929774663469,1.2478460499249124,True
clean,fault,18,5,True,1.4910748886812781,1.2478460499249124,True
clean,fault,18,6,True,1.485587318893021,1.2478460499249124,True
clean,fault,18,7,True,1.4353008145753274,1.2478460499249124,True
clean,fault,18,8,True,1.4670178330982553,1.2478460499249124,True
clean,fault,18,9,True,1.4916483189333423,1.2478460499249124,True
clean,fault,18,10,True,1.5016118170051762,1.2478460499249124,True
clean,fault,18,11,True,1.507047142307549,1.2478460499249124,True
clean,fault,19,0,False,0.41223748856836134,1.2478460499249124,False
clean,fault,19,1,False,0.42045355798060285,1.2478460499249124,False
clean,fault,19,2,False,0.42045355798060285,1.2478460499249124,False
clean,fault,19,3,False,0.45070687032212037,1.2478460499249124,False
clean,fault,19,4,True,1.4749781893561564,1.2478460499249124,True
clean,fault,19,5,True,1.4472861815892504,1.2478460499249124,True
clean,fault,19,6,True,1.4621921219710134,1.2478460499249124,True
clean,fault,19,7,True,1.4438477603946487,1.2478460499249124,True
clean,fault,19,8,True,1.4630409239740434,1.2478460499249124,True
clean,fault,19,9,True,1.4514022589667674,1.2478460499249124,True
clean,fault,19,10,True,1.4738602811979897,1.2478460499249124,True
clean,fault,19,11,True,1.4792616381412702,1.2478460499249124,True
clean,fault,20,0,False,0.4443567024579231,1.2478460499249124,False
clean,fault,20,1,False,0.4502639308128041,1.2478460499249124,False
clean,fault,20,2,False,0.4153445942181295,1.2478460499249124,False
clean,fault,20,3,False,0.4493073958510742,1.2478460499249124,False
clean,fault,20,4,True,1.4413103312324536,1.2478460499249124,True
clean,fault,20,5,True,1.5285699630628107,1.2478460499249124,True
clean,fault,20,6,True,1.51392837659643,1.2478460499249124,True
clean,fault,20,7,True,1.4975701794777279,1.2478460499249124,True
clean,fault,20,8,True,1.4790685096618694,1.2478460499249124,True
clean,fault,20,9,True,1.5016118170051762,1.2478460499249124,True
clean,fault,20,10,True,1.5032039650569269,1.2478460499249124,True
clean,fault,20,11,True,1.4902416684496531,1.2478460499249124,True
combined,healthy,1,0,False,1.0080621922900774,1.2478460499249124,False
combined,healthy,1,1,False,0.7673954850155705,1.2478460499249124,False
combined,healthy,1,2,False,1.5777335450437735,1.2478460499249124,True
combined,healthy,1,3,False,1.5711113184794596,1.2478460499249124,True
combined,healthy,1,4,False,0.8802713712151705,1.2478460499249124,False
combined,healthy,1,5,False,1.342949673047195,1.2478460499249124,True
combined,healthy,1,6,False,0.764620254752017,1.2478460499249124,False
combined,healthy,1,7,False,0.7765492834959387,1.2478460499249124,False
combined,healthy,1,8,False,1.1968899380007545,1.2478460499249124,False
combined,healthy,1,9,False,1.2621125088713896,1.2478460499249124,True
combined,healthy,1,10,False,0.8619629935835588,1.2478460499249124,False
combined,healthy,1,11,False,0.7016774070346077,1.2478460499249124,False
combined,healthy,2,0,False,0.7774857241412978,1.2478460499249124,False
combined,healthy,2,1,False,1.592836190132309,1.2478460499249124,True
combined,healthy,2,2,False,0.9315085991352321,1.2478460499249124,False
combined,healthy,2,3,False,0.8135182732151021,1.2478460499249124,False
combined,healthy,2,4,False,1.4813709347126398,1.2478460499249124,True
combined,healthy,2,5,False,0.7259232281459435,1.2478460499249124,False
combined,healthy,2,6,False,1.1609024054659545,1.2478460499249124,False
combined,healthy,2,7,False,1.2689017996448235,1.2478460499249124,True
combined,healthy,2,8,False,0.778681371637139,1.2478460499249124,False
combined,healthy,2,9,False,0.9713928835372301,1.2478460499249124,False
combined,healthy,2,10,False,0.9501655644513355,1.2478460499249124,False
combined,healthy,2,11,False,0.9245226738799208,1.2478460499249124,False
combined,healthy,3,0,False,0.7424630760156143,1.2478460499249124,False
combined,healthy,3,1,False,1.3068070209887024,1.2478460499249124,True
combined,healthy,3,2,False,0.778681371637139,1.2478460499249124,False
combined,healthy,3,3,False,1.4700616482586546,1.2478460499249124,True
combined,healthy,3,4,False,1.4347715604022768,1.2478460499249124,True
combined,healthy,3,5,False,0.778681371637139,1.2478460499249124,False
combined,healthy,3,6,False,1.1098244884054158,1.2478460499249124,False
combined,healthy,3,7,False,1.2903416092060906,1.2478460499249124,True
combined,healthy,3,8,False,1.5247030765406602,1.2478460499249124,True
combined,healthy,3,9,False,1.342949673047195,1.2478460499249124,True
combined,healthy,3,10,False,0.9195351337878309,1.2478460499249124,False
combined,healthy,3,11,False,1.3422488869524631,1.2478460499249124,True
combined,healthy,4,0,False,1.0377936329127988,1.2478460499249124,False
combined,healthy,4,1,False,1.2689017996448235,1.2478460499249124,True
combined,healthy,4,2,False,0.8619629935835588,1.2478460499249124,False
combined,healthy,4,3,False,0.764620254752017,1.2478460499249124,False
combined,healthy,4,4,False,0.926174476401242,1.2478460499249124,False
combined,healthy,4,5,False,0.926174476401242,1.2478460499249124,False
combined,healthy,4,6,False,0.8094243548730239,1.2478460499249124,False
combined,healthy,4,7,False,1.3141811039625149,1.2478460499249124,True
combined,healthy,4,8,False,0.710088472219063,1.2478460499249124,False
combined,healthy,4,9,False,0.9334413325236625,1.2478460499249124,False
combined,healthy,4,10,False,1.3422488869524631,1.2478460499249124,True
combined,healthy,4,11,False,1.03818008060326,1.2478460499249124,False
combined,healthy,5,0,False,1.5711113184794596,1.2478460499249124,True
combined,healthy,5,1,False,0.7765492834959387,1.2478460499249124,False
combined,healthy,5,2,False,1.4813709347126398,1.2478460499249124,True
combined,healthy,5,3,False,0.8280883959454306,1.2478460499249124,False
combined,healthy,5,4,False,0.8169536597471383,1.2478460499249124,False
combined,healthy,5,5,False,0.7136796580058812,1.2478460499249124,False
combined,healthy,5,6,False,1.4247751386240648,1.2478460499249124,True
combined,healthy,5,7,False,1.3991639591215168,1.2478460499249124,True
combined,healthy,5,8,False,1.0020118426368685,1.2478460499249124,False
combined,healthy,5,9,False,0.9360405089348378,1.2478460499249124,False
combined,healthy,5,10,False,1.0920770829821298,1.2478460499249124,False
combined,healthy,5,11,False,0.783912935213,1.2478460499249124,False
combined,healthy,6,0,False,0.8169536597471383,1.2478460499249124,False
combined,healthy,6,1,False,1.4120095794057872,1.2478460499249124,True
combined,healthy,6,2,False,1.4813709347126398,1.2478460499249124,True
combined,healthy,6,3,False,0.927532530564878,1.2478460499249124,False
combined,healthy,6,4,False,1.021221737791043,1.2478460499249124,False
combined,healthy,6,5,False,1.5614297671865371,1.2478460499249124,True
combined,healthy,6,6,False,0.8155092687495711,1.2478460499249124,False
combined,healthy,6,7,False,0.926174476401242,1.2478460499249124,False
combined,healthy,6,8,False,0.927532530564878,1.2478460499249124,False
combined,healthy,6,9,False,1.4785905048648484,1.2478460499249124,True
combined,healthy,6,10,False,0.8975356961300782,1.2478460499249124,False
combined,healthy,6,11,False,0.9468138615801207,1.2478460499249124,False
combined,healthy,7,0,False,0.9718322150758286,1.2478460499249124,False
combined,healthy,7,1,False,1.4347715604022768,1.2478460499249124,True
combined,healthy,7,2,False,1.342949673047195,1.2478460499249124,True
combined,healthy,7,3,False,1.2281938316961871,1.2478460499249124,False
combined,healthy,7,4,False,0.8575806226596572,1.2478460499249124,False
combined,healthy,7,5,False,1.0377936329127988,1.2478460499249124,False
combined,healthy,7,6,False,0.927532530564878,1.2478460499249124,False
combined,healthy,7,7,False,0.8254260156671135,1.2478460499249124,False
combined,healthy,7,8,False,0.8619629935835588,1.2478460499249124,False
combined,healthy,7,9,False,0.9218788009141642,1.2478460499249124,False
combined,healthy,7,10,False,1.3422488869524631,1.2478460499249124,True
combined,healthy,7,11,False,1.1743228733823852,1.2478460499249124,False
combined,healthy,8,0,False,0.927532530564878,1.2478460499249124,False
combined,healthy,8,1,False,1.4700616482586546,1.2478460499249124,True
combined,healthy,8,2,False,1.247738786380656,1.2478460499249124,False
combined,healthy,8,3,False,1.0443010851132388,1.2478460499249124,False
combined,healthy,8,4,False,0.8155092687495711,1.2478460499249124,False
combined,healthy,8,5,False,0.8280883959454306,1.2478460499249124,False
combined,healthy,8,6,False,1.1100142895097693,1.2478460499249124,False
combined,healthy,8,7,False,1.03818008060326,1.2478460499249124,False
combined,healthy,8,8,False,0.7259232281459435,1.2478460499249124,False
combined,healthy,8,9,False,1.2766544051215756,1.2478460499249124,True
combined,healthy,8,10,False,0.7932076596768511,1.2478460499249124,False
combined,healthy,8,11,False,0.7673954850155705,1.2478460499249124,False
combined,healthy,9,0,False,0.6862210444694974,1.2478460499249124,False
combined,healthy,9,1,False,1.1968899380007545,1.2478460499249124,False
combined,healthy,9,2,False,1.1743228733823852,1.2478460499249124,False
combined,healthy,9,3,False,1.1609024054659545,1.2478460499249124,False
combined,healthy,9,4,False,1.5711113184794596,1.2478460499249124,True
combined,healthy,9,5,False,1.4887008596667937,1.2478460499249124,True
combined,healthy,9,6,False,1.2903416092060906,1.2478460499249124,True
combined,healthy,9,7,False,1.03818008060326,1.2478460499249124,False
combined,healthy,9,8,False,1.075158424689808,1.2478460499249124,False
combined,healthy,9,9,False,1.3187946546254015,1.2478460499249124,True
combined,healthy,9,10,False,1.0279076496471409,1.2478460499249124,False
combined,healthy,9,11,False,1.1006990676483683,1.2478460499249124,False
combined,healthy,10,0,False,0.7134293183800308,1.2478460499249124,False
combined,healthy,10,1,False,0.7583497280778405,1.2478460499249124,False
combined,healthy,10,2,False,1.4120095794057872,1.2478460499249124,True
combined,healthy,10,3,False,0.9229264197210546,1.2478460499249124,False
combined,healthy,10,4,False,1.2281938316961871,1.2478460499249124,False
combined,healthy,10,5,False,0.7134293183800308,1.2478460499249124,False
combined,healthy,10,6,False,1.4497381903219122,1.2478460499249124,True
combined,healthy,10,7,False,1.5373690951495094,1.2478460499249124,True
combined,healthy,10,8,False,0.9334413325236625,1.2478460499249124,False
combined,healthy,10,9,False,1.5331426909098425,1.2478460499249124,True
combined,healthy,10,10,False,0.8254260156671135,1.2478460499249124,False
combined,healthy,10,11,False,1.3991639591215168,1.2478460499249124,True
combined,healthy,11,0,False,1.4247751386240648,1.2478460499249124,True
combined,healthy,11,1,False,1.4785905048648484,1.2478460499249124,True
combined,healthy,11,2,False,1.5711113184794596,1.2478460499249124,True
combined,healthy,11,3,False,0.710088472219063,1.2478460499249124,False
combined,healthy,11,4,False,0.778681371637139,1.2478460499249124,False
combined,healthy,11,5,False,1.4002516702628114,1.2478460499249124,True
combined,healthy,11,6,False,0.8329750939088619,1.2478460499249124,False
combined,healthy,11,7,False,1.249884057265786,1.2478460499249124,True
combined,healthy,11,8,False,1.1098244884054158,1.2478460499249124,False
combined,healthy,11,9,False,0.7583497280778405,1.2478460499249124,False
combined,healthy,11,10,False,1.4785905048648484,1.2478460499249124,True
combined,healthy,11,11,False,0.8451614102311458,1.2478460499249124,False
combined,healthy,12,0,False,1.3412198093618946,1.2478460499249124,True
combined,healthy,12,1,False,1.0920770829821298,1.2478460499249124,False
combined,healthy,12,2,False,1.075158424689808,1.2478460499249124,False
combined,healthy,12,3,False,0.9158438178987055,1.2478460499249124,False
combined,healthy,12,4,False,0.8135182732151021,1.2478460499249124,False
combined,healthy,12,5,False,1.249884057265786,1.2478460499249124,True
combined,healthy,12,6,False,1.021221737791043,1.2478460499249124,False
combined,healthy,12,7,False,1.0920770829821298,1.2478460499249124,False
combined,healthy,12,8,False,1.212015217874602,1.2478460499249124,False
combined,healthy,12,9,False,0.8094243548730239,1.2478460499249124,False
combined,healthy,12,10,False,0.8619629935835588,1.2478460499249124,False
combined,healthy,12,11,False,1.2766544051215756,1.2478460499249124,True
combined,healthy,13,0,False,0.8135182732151021,1.2478460499249124,False
combined,healthy,13,1,False,1.2903416092060906,1.2478460499249124,True
combined,healthy,13,2,False,0.764620254752017,1.2478460499249124,False
combined,healthy,13,3,False,0.9718322150758286,1.2478460499249124,False
combined,healthy,13,4,False,0.864218283161226,1.2478460499249124,False
combined,healthy,13,5,False,0.6862210444694974,1.2478460499249124,False
combined,healthy,13,6,False,0.6862210444694974,1.2478460499249124,False
combined,healthy,13,7,False,1.1609024054659545,1.2478460499249124,False
combined,healthy,13,8,False,1.3412198093618946,1.2478460499249124,True
combined,healthy,13,9,False,1.2621125088713896,1.2478460499249124,True
combined,healthy,13,10,False,0.8498374882168017,1.2478460499249124,False
combined,healthy,13,11,False,0.8183284185961427,1.2478460499249124,False
combined,healthy,14,0,False,0.8619629935835588,1.2478460499249124,False
combined,healthy,14,1,False,1.4887008596667937,1.2478460499249124,True
combined,healthy,14,2,False,0.764620254752017,1.2478460499249124,False
combined,healthy,14,3,False,0.9461261992625505,1.2478460499249124,False
combined,healthy,14,4,False,0.8183284185961427,1.2478460499249124,False
combined,healthy,14,5,False,1.2689017996448235,1.2478460499249124,True
combined,healthy,14,6,False,0.7016774070346077,1.2478460499249124,False
combined,healthy,14,7,False,1.0080621922900774,1.2478460499249124,False
combined,healthy,14,8,False,0.8619629935835588,1.2478460499249124,False
combined,healthy,14,9,False,1.342949673047195,1.2478460499249124,True
combined,healthy,14,10,False,0.7259651170375656,1.2478460499249124,False
combined,healthy,14,11,False,1.4497381903219122,1.2478460499249124,True
combined,healthy,15,0,False,1.1078865295244482,1.2478460499249124,False
combined,healthy,15,1,False,1.0443010851132388,1.2478460499249124,False
combined,healthy,15,2,False,1.342949673047195,1.2478460499249124,True
combined,healthy,15,3,False,1.4497381903219122,1.2478460499249124,True
combined,healthy,15,4,False,1.0377936329127988,1.2478460499249124,False
combined,healthy,15,5,False,0.7259651170375656,1.2478460499249124,False
combined,healthy,15,6,False,0.9042757023711597,1.2478460499249124,False
combined,healthy,15,7,False,1.3422488869524631,1.2478460499249124,True
combined,healthy,15,8,False,1.592836190132309,1.2478460499249124,True
combined,healthy,15,9,False,1.152484129688674,1.2478460499249124,False
combined,healthy,15,10,False,1.592836190132309,1.2478460499249124,True
combined,healthy,15,11,False,1.1791559478874731,1.2478460499249124,False
combined,healthy,16,0,False,1.2903416092060906,1.2478460499249124,True
combined,healthy,16,1,False,0.8613974874288661,1.2478460499249124,False
combined,healthy,16,2,False,1.2903416092060906,1.2478460499249124,True
combined,healthy,16,3,False,0.8183284185961427,1.2478460499249124,False
combined,healthy,16,4,False,0.6862210444694974,1.2478460499249124,False
combined,healthy,16,5,False,1.4002516702628114,1.2478460499249124,True
combined,healthy,16,6,False,0.9360405089348378,1.2478460499249124,False
combined,healthy,16,7,False,0.9158438178987055,1.2478460499249124,False
combined,healthy,16,8,False,1.152484129688674,1.2478460499249124,False
combined,healthy,16,9,False,1.0020118426368685,1.2478460499249124,False
combined,healthy,16,10,False,0.764620254752017,1.2478460499249124,False
combined,healthy,16,11,False,1.3141811039625149,1.2478460499249124,True
combined,healthy,17,0,False,1.4062034624786608,1.2478460499249124,True
combined,healthy,17,1,False,1.0279076496471409,1.2478460499249124,False
combined,healthy,17,2,False,1.2426109909027327,1.2478460499249124,False
combined,healthy,17,3,False,0.9360405089348378,1.2478460499249124,False
combined,healthy,17,4,False,0.8802713712151705,1.2478460499249124,False
combined,healthy,17,5,False,1.3187946546254015,1.2478460499249124,True
combined,healthy,17,6,False,1.0080621922900774,1.2478460499249124,False
combined,healthy,17,7,False,0.9158438178987055,1.2478460499249124,False
combined,healthy,17,8,False,1.1609024054659545,1.2478460499249124,False
combined,healthy,17,9,False,0.9461261992625505,1.2478460499249124,False
combined,healthy,17,10,False,0.6875828516915945,1.2478460499249124,False
combined,healthy,17,11,False,1.0284805659414504,1.2478460499249124,False
combined,healthy,18,0,False,1.0377936329127988,1.2478460499249124,False
combined,healthy,18,1,False,1.0279076496471409,1.2478460499249124,False
combined,healthy,18,2,False,1.4347715604022768,1.2478460499249124,True
combined,healthy,18,3,False,1.1609024054659545,1.2478460499249124,False
combined,healthy,18,4,False,0.8094243548730239,1.2478460499249124,False
combined,healthy,18,5,False,1.1743228733823852,1.2478460499249124,False
combined,healthy,18,6,False,1.1078865295244482,1.2478460499249124,False
combined,healthy,18,7,False,1.2621125088713896,1.2478460499249124,True
combined,healthy,18,8,False,0.8155092687495711,1.2478460499249124,False
combined,healthy,18,9,False,1.212015217874602,1.2478460499249124,False
combined,healthy,18,10,False,0.8280883959454306,1.2478460499249124,False
combined,healthy,18,11,False,1.2281938316961871,1.2478460499249124,False
combined,healthy,19,0,False,0.9195351337878309,1.2478460499249124,False
combined,healthy,19,1,False,1.0920770829821298,1.2478460499249124,False
combined,healthy,19,2,False,1.4524640307351226,1.2478460499249124,True
combined,healthy,19,3,False,1.1098244884054158,1.2478460499249124,False
combined,healthy,19,4,False,1.4497381903219122,1.2478460499249124,True
combined,healthy,19,5,False,0.9195351337878309,1.2478460499249124,False
combined,healthy,19,6,False,0.9501655644513355,1.2478460499249124,False
combined,healthy,19,7,False,1.0284805659414504,1.2478460499249124,False
combined,healthy,19,8,False,0.9718322150758286,1.2478460499249124,False
combined,healthy,19,9,False,1.1600324674561524,1.2478460499249124,False
combined,healthy,19,10,False,0.7259232281459435,1.2478460499249124,False
combined,healthy,19,11,False,0.9461261992625505,1.2478460499249124,False
combined,healthy,20,0,False,0.925246232370407,1.2478460499249124,False
combined,healthy,20,1,False,1.1098244884054158,1.2478460499249124,False
combined,healthy,20,2,False,0.7464708715983202,1.2478460499249124,False
combined,healthy,20,3,False,1.1968899380007545,1.2478460499249124,False
combined,healthy,20,4,False,0.8169536597471383,1.2478460499249124,False
combined,healthy,20,5,False,1.3991639591215168,1.2478460499249124,True
combined,healthy,20,6,False,0.7583497280778405,1.2478460499249124,False
combined,healthy,20,7,False,0.783912935213,1.2478460499249124,False
combined,healthy,20,8,False,1.2426109909027327,1.2478460499249124,False
combined,healthy,20,9,False,0.710088472219063,1.2478460499249124,False
combined,healthy,20,10,False,0.752344415195734,1.2478460499249124,False
combined,healthy,20,11,False,0.9751856241104889,1.2478460499249124,False
combined,fault,1,0,False,0.778681371637139,1.2478460499249124,False
combined,fault,1,1,False,1.2359422472931778,1.2478460499249124,False
combined,fault,1,2,False,0.7016774070346077,1.2478460499249124,False
combined,fault,1,3,False,0.8280883959454306,1.2478460499249124,False
combined,fault,1,4,True,1.7091414129096798,1.2478460499249124,True
combined,fault,1,5,True,1.782661357854268,1.2478460499249124,True
combined,fault,1,6,True,1.6312031413374655,1.2478460499249124,True
combined,fault,1,7,True,1.8213018627109494,1.2478460499249124,True
combined,fault,1,8,True,1.7296997804010548,1.2478460499249124,True
combined,fault,1,9,True,1.8770007165470342,1.2478460499249124,True
combined,fault,1,10,True,1.7050942369550524,1.2478460499249124,True
combined,fault,1,11,True,1.5940183527723475,1.2478460499249124,True
combined,fault,2,0,False,1.3141811039625149,1.2478460499249124,True
combined,fault,2,1,False,0.8575806226596572,1.2478460499249124,False
combined,fault,2,2,False,0.864218283161226,1.2478460499249124,False
combined,fault,2,3,False,0.8183284185961427,1.2478460499249124,False
combined,fault,2,4,True,1.7632947606047153,1.2478460499249124,True
combined,fault,2,5,True,1.704043709522625,1.2478460499249124,True
combined,fault,2,6,True,1.696293501056073,1.2478460499249124,True
combined,fault,2,7,True,1.5896650524425517,1.2478460499249124,True
combined,fault,2,8,True,1.5845963077351666,1.2478460499249124,True
combined,fault,2,9,True,1.6914233823416815,1.2478460499249124,True
combined,fault,2,10,True,1.652769780656522,1.2478460499249124,True
combined,fault,2,11,True,1.6043140536513334,1.2478460499249124,True
combined,fault,3,0,False,1.4887008596667937,1.2478460499249124,True
combined,fault,3,1,False,0.7548586556021305,1.2478460499249124,False
combined,fault,3,2,False,0.7134293183800308,1.2478460499249124,False
combined,fault,3,3,False,0.8802713712151705,1.2478460499249124,False
combined,fault,3,4,True,1.696293501056073,1.2478460499249124,True
combined,fault,3,5,True,1.526045598372066,1.2478460499249124,True
combined,fault,3,6,True,1.7953651576134453,1.2478460499249124,True
combined,fault,3,7,True,1.6935917138244272,1.2478460499249124,True
combined,fault,3,8,True,1.6804742379839046,1.2478460499249124,True
combined,fault,3,9,True,1.7194241560339911,1.2478460499249124,True
combined,fault,3,10,True,1.512745508707471,1.2478460499249124,True
combined,fault,3,11,True,1.7178225880777798,1.2478460499249124,True
combined,fault,4,0,False,0.9461261992625505,1.2478460499249124,False
combined,fault,4,1,False,1.1100142895097693,1.2478460499249124,False
combined,fault,4,2,False,0.7037513090294678,1.2478460499249124,False
combined,fault,4,3,False,0.840747200449113,1.2478460499249124,False
combined,fault,4,4,True,1.5249721491259527,1.2478460499249124,True
combined,fault,4,5,True,1.7874212505785576,1.2478460499249124,True
combined,fault,4,6,True,1.6804742379839046,1.2478460499249124,True
combined,fault,4,7,True,1.6970343216779922,1.2478460499249124,True
combined,fault,4,8,True,1.7050942369550524,1.2478460499249124,True
combined,fault,4,9,True,1.8959220374097852,1.2478460499249124,True
combined,fault,4,10,True,1.7075126951385085,1.2478460499249124,True
combined,fault,4,11,True,1.5930453604237884,1.2478460499249124,True
combined,fault,5,0,False,1.5331426909098425,1.2478460499249124,True
combined,fault,5,1,False,0.925246232370407,1.2478460499249124,False
combined,fault,5,2,False,1.5711113184794596,1.2478460499249124,True
combined,fault,5,3,False,0.7134293183800308,1.2478460499249124,False
combined,fault,5,4,True,1.5891132140017137,1.2478460499249124,True
combined,fault,5,5,True,1.4885660522044475,1.2478460499249124,True
combined,fault,5,6,True,1.8641187975864966,1.2478460499249124,True
combined,fault,5,7,True,1.7091414129096798,1.2478460499249124,True
combined,fault,5,8,True,1.5658039762062554,1.2478460499249124,True
combined,fault,5,9,True,1.6291621466032766,1.2478460499249124,True
combined,fault,5,10,True,1.6291621466032766,1.2478460499249124,True
combined,fault,5,11,True,1.4777825286763508,1.2478460499249124,True
combined,fault,6,0,False,0.975815068394754,1.2478460499249124,False
combined,fault,6,1,False,0.9360405089348378,1.2478460499249124,False
combined,fault,6,2,False,0.8451614102311458,1.2478460499249124,False
combined,fault,6,3,False,1.3141811039625149,1.2478460499249124,True
combined,fault,6,4,True,1.7442866639421528,1.2478460499249124,True
combined,fault,6,5,True,1.557260041472808,1.2478460499249124,True
combined,fault,6,6,True,1.6291621466032766,1.2478460499249124,True
combined,fault,6,7,True,1.6478910377963967,1.2478460499249124,True
combined,fault,6,8,True,1.4777825286763508,1.2478460499249124,True
combined,fault,6,9,True,1.4429702434543203,1.2478460499249124,True
combined,fault,6,10,True,1.588668993427333,1.2478460499249124,True
combined,fault,6,11,True,1.7953651576134453,1.2478460499249124,True
combined,fault,7,0,False,1.1968899380007545,1.2478460499249124,False
combined,fault,7,1,False,0.6875828516915945,1.2478460499249124,False
combined,fault,7,2,False,1.4813709347126398,1.2478460499249124,True
combined,fault,7,3,False,0.9751856241104889,1.2478460499249124,False
combined,fault,7,4,True,1.6935917138244272,1.2478460499249124,True
combined,fault,7,5,True,1.5183732368083624,1.2478460499249124,True
combined,fault,7,6,True,1.612493068096647,1.2478460499249124,True
combined,fault,7,7,True,1.512745508707471,1.2478460499249124,True
combined,fault,7,8,True,1.6391924416722452,1.2478460499249124,True
combined,fault,7,9,True,1.7255402699912141,1.2478460499249124,True
combined,fault,7,10,True,1.6391924416722452,1.2478460499249124,True
combined,fault,7,11,True,1.6391924416722452,1.2478460499249124,True
combined,fault,8,0,False,0.8254260156671135,1.2478460499249124,False
combined,fault,8,1,False,1.075158424689808,1.2478460499249124,False
combined,fault,8,2,False,0.8094243548730239,1.2478460499249124,False
combined,fault,8,3,False,0.6875828516915945,1.2478460499249124,False
combined,fault,8,4,True,1.626111343098207,1.2478460499249124,True
combined,fault,8,5,True,1.8164488194188455,1.2478460499249124,True
combined,fault,8,6,True,1.4429702434543203,1.2478460499249124,True
combined,fault,8,7,True,1.6322939378928139,1.2478460499249124,True
combined,fault,8,8,True,1.7255402699912141,1.2478460499249124,True
combined,fault,8,9,True,1.496287676267722,1.2478460499249124,True
combined,fault,8,10,True,1.684808601683179,1.2478460499249124,True
combined,fault,8,11,True,1.5045135298913344,1.2478460499249124,True
combined,fault,9,0,False,1.4887008596667937,1.2478460499249124,True
combined,fault,9,1,False,1.1600324674561524,1.2478460499249124,False
combined,fault,9,2,False,0.8142880511345155,1.2478460499249124,False
combined,fault,9,3,False,1.2689017996448235,1.2478460499249124,True
combined,fault,9,4,True,1.6391924416722452,1.2478460499249124,True
combined,fault,9,5,True,1.8816458647985055,1.2478460499249124,True
combined,fault,9,6,True,1.4637980476395436,1.2478460499249124,True
combined,fault,9,7,True,1.5456305482740558,1.2478460499249124,True
combined,fault,9,8,True,1.5872969493469027,1.2478460499249124,True
combined,fault,9,9,True,1.667162401940726,1.2478460499249124,True
combined,fault,9,10,True,1.5790165628471482,1.2478460499249124,True
combined,fault,9,11,True,1.667162401940726,1.2478460499249124,True
combined,fault,10,0,False,0.7249008887674576,1.2478460499249124,False
combined,fault,10,1,False,1.1743228733823852,1.2478460499249124,False
combined,fault,10,2,False,1.3412198093618946,1.2478460499249124,True
combined,fault,10,3,False,0.7136796580058812,1.2478460499249124,False
combined,fault,10,4,True,1.5866980039228495,1.2478460499249124,True
combined,fault,10,5,True,1.5896650524425517,1.2478460499249124,True
combined,fault,10,6,True,1.4777825286763508,1.2478460499249124,True
combined,fault,10,7,True,1.6231617395227222,1.2478460499249124,True
combined,fault,10,8,True,1.6687826092057982,1.2478460499249124,True
combined,fault,10,9,True,1.4676037918447096,1.2478460499249124,True
combined,fault,10,10,True,1.4885660522044475,1.2478460499249124,True
combined,fault,10,11,True,1.6243576407663,1.2478460499249124,True
combined,fault,11,0,False,0.9360405089348378,1.2478460499249124,False
combined,fault,11,1,False,0.7464708715983202,1.2478460499249124,False
combined,fault,11,2,False,1.4813709347126398,1.2478460499249124,True
combined,fault,11,3,False,0.9751856241104889,1.2478460499249124,False
combined,fault,11,4,True,1.6587552313898195,1.2478460499249124,True
combined,fault,11,5,True,1.4429702434543203,1.2478460499249124,True
combined,fault,11,6,True,1.5886638621431997,1.2478460499249124,True
combined,fault,11,7,True,1.8816458647985055,1.2478460499249124,True
combined,fault,11,8,True,1.5042402677487248,1.2478460499249124,True
combined,fault,11,9,True,1.5790165628471482,1.2478460499249124,True
combined,fault,11,10,True,1.704043709522625,1.2478460499249124,True
combined,fault,11,11,True,1.466685024692317,1.2478460499249124,True
combined,fault,12,0,False,0.926174476401242,1.2478460499249124,False
combined,fault,12,1,False,1.4002516702628114,1.2478460499249124,True
combined,fault,12,2,False,0.8575806226596572,1.2478460499249124,False
combined,fault,12,3,False,0.864218283161226,1.2478460499249124,False
combined,fault,12,4,True,1.7255402699912141,1.2478460499249124,True
combined,fault,12,5,True,1.7770626957401456,1.2478460499249124,True
combined,fault,12,6,True,1.5042402677487248,1.2478460499249124,True
combined,fault,12,7,True,1.5658039762062554,1.2478460499249124,True
