condition,event_class,event_id,window,fault_active,normalized_impulse,diff_rms,kurtosis,score_only,score_plus_diff,triple_evidence
clean,fault,11,7,True,1.4738602811979897,0.49793104584188197,2.592912586543939,1,1,1
clean,fault,11,8,True,1.469345266352033,0.530356760503813,2.478832726254706,1,1,1
clean,fault,11,9,True,1.484890394334843,0.5044595100017759,2.5637146994284716,1,1,1
clean,fault,11,10,True,1.5139121522207617,0.5452857140504802,2.59750298985775,1,1,1
clean,fault,11,11,True,1.512720497897426,0.5261216934275587,2.6073554609689213,1,1,1
clean,fault,12,0,False,0.4477594013268205,0.14972220302294922,1.8557336445436303,0,0,0
clean,fault,12,1,False,0.4210905718684264,0.14905093395256233,1.8582776696777294,0,0,0
clean,fault,12,2,False,0.40302466295247585,0.14114459874752422,1.8497709981327943,0,0,0
clean,fault,12,3,False,0.4479077650823815,0.14952602802501336,1.8614122979863874,0,0,0
clean,fault,12,4,True,1.471183261460954,0.5086129665038995,2.5141196257428957,1,1,1
clean,fault,12,5,True,1.462762139137305,0.5064723615316573,2.5255222511542903,1,1,1
clean,fault,12,6,True,1.485587318893021,0.5291478207026304,2.512018247766605,1,1,1
clean,fault,12,7,True,1.4669535615026892,0.5452002153632657,2.490449056968807,1,1,1
clean,fault,12,8,True,1.457543194248677,0.5112373687669944,2.473033499202139,1,1,1
clean,fault,12,9,True,1.4832158229180799,0.5144520745643372,2.5816674797718346,1,1,1
clean,fault,12,10,True,1.4882073642800961,0.5397218986960678,2.530291825739219,1,1,1
clean,fault,12,11,True,1.460900215288391,0.5207532604160865,2.559844660968557,1,1,1
clean,fault,13,0,False,0.4539939227264895,0.1503796577311735,1.87524204548452,0,0,0
clean,fault,13,1,False,0.4369696423156646,0.1509807576315286,1.870093590898217,0,0,0
clean,fault,13,2,False,0.4152114565295575,0.1451162219480446,1.8411379138348367,0,0,0
clean,fault,13,3,False,0.4190044268749952,0.1499436183326213,1.8513373188939888,0,0,0
clean,fault,13,4,True,1.4594624213439507,0.5106500106850936,2.5146890494618908,1,1,1
clean,fault,13,5,True,1.4621921219710134,0.5474336550937623,2.4918956052905785,1,1,1
clean,fault,13,6,True,1.4902416684496531,0.5572832947423783,2.5418631593027645,1,1,1
clean,fault,13,7,True,1.4827090160533734,0.5204816778311312,2.55677539817463,1,1,1
clean,fault,13,8,True,1.507047142307549,0.5301544983555824,2.5852172721465925,1,1,1
clean,fault,13,9,True,1.4594624213439507,0.5106500106850936,2.5146890494618908,1,1,1
clean,fault,13,10,True,1.44558885009807,0.5390018611906084,2.479359568498887,1,1,1
clean,fault,13,11,True,1.4907469206431605,0.5180187222629123,2.568566249809837,1,1,1
clean,fault,14,0,False,0.42564749614910286,0.14858737538773847,1.8633957089909894,0,0,0
clean,fault,14,1,False,0.42637452484009025,0.14994620522854757,1.8889024155540848,0,0,0
clean,fault,14,2,False,0.43753189228393063,0.14855295061120322,1.862857427314786,0,0,0
clean,fault,14,3,False,0.4643481319486377,0.1551157132953886,1.9470725865456384,0,0,0
clean,fault,14,4,True,1.5010862069122217,0.5489317611921494,2.54627732478254,1,1,1
clean,fault,14,5,True,1.44558885009807,0.5390018611906084,2.479359568498887,1,1,1
clean,fault,14,6,True,1.4514267946763693,0.5349630518010206,2.501290798335217,1,1,1
clean,fault,14,7,True,1.5052720755130664,0.5541398454233692,2.536153596753143,1,1,1
clean,fault,14,8,True,1.4472861815892504,0.49986408568417434,2.478831944418139,1,1,1
clean,fault,14,9,True,1.4975701794777279,0.518858326601449,2.523471716169808,1,1,1
clean,fault,14,10,True,1.46887743408985,0.4988583811046968,2.5313756959002425,1,1,1
clean,fault,14,11,True,1.4670178330982553,0.5202722300566099,2.5276528947493238,1,1,1
clean,fault,15,0,False,0.4470087410327325,0.15133838439190592,1.8608733354889757,0,0,0
clean,fault,15,1,False,0.43094302007994734,0.15085977343911372,1.860497163274286,0,0,0
clean,fault,15,2,False,0.4267588902448222,0.1473924883786015,1.83502286784149,0,0,0
clean,fault,15,3,False,0.4136263829446306,0.14755832004067357,1.8618180967120224,0,0,0
clean,fault,15,4,True,1.4771998989824424,0.5178530487486543,2.5147192363278146,1,1,1
clean,fault,15,5,True,1.5000860358899917,0.5195958639325694,2.5617155979814985,1,1,1
clean,fault,15,6,True,1.507047142307549,0.5301544983555824,2.5852172721465925,1,1,1
clean,fault,15,7,True,1.5032039650569269,0.5328070462584075,2.6055497187411185,1,1,1
clean,fault,15,8,True,1.4540691395984329,0.5206985944621613,2.4802918974504227,1,1,1
clean,fault,15,9,True,1.4750410740113322,0.5353564280726454,2.5387887391758612,1,1,1
clean,fault,15,10,True,1.49849884777786,0.513965390980172,2.556283262338358,1,1,1
clean,fault,15,11,True,1.4699285484022058,0.5312824030987215,2.517322150253482,1,1,1
combined,healthy,1,0,False,0.7464708715983202,0.35434729989220876,2.0781726452312412,0,0,0
combined,healthy,1,1,False,0.7136796580058812,0.34846049571678767,2.0304462403741237,0,0,0
combined,healthy,1,2,False,1.4247751386240648,0.3389373014416205,2.477752901109067,1,0,0
combined,healthy,1,3,False,1.5247030765406602,0.34493302363284906,2.6683957483868816,1,0,0
combined,healthy,1,4,False,0.8451614102311458,0.33850712802313715,2.1470960572254105,0,0,0
combined,healthy,1,5,False,1.1098244884054158,0.340996350884976,2.314327068305192,0,0,0
combined,healthy,1,6,False,1.0443010851132388,0.3493401354431705,2.2677554470499923,0,0,0
combined,healthy,1,7,False,1.0080621922900774,0.34001551969499594,2.2652935378946855,0,0,0
combined,healthy,1,8,False,0.9713928835372301,0.34321400008666947,2.2622719340517,0,0,0
combined,healthy,1,9,False,0.752344415195734,0.3549974755671571,2.0228656530839237,0,0,0
combined,healthy,1,10,False,0.9713928835372301,0.34321400008666947,2.2622719340517,0,0,0
combined,healthy,1,11,False,0.7249008887674576,0.3474632968003077,2.044033051879217,0,0,0
combined,healthy,2,0,False,1.3187946546254015,0.3342912955414185,2.5181066322071026,1,0,0
combined,healthy,2,1,False,0.8613974874288661,0.34589882663200344,2.1750604938164906,0,0,0
combined,healthy,2,2,False,0.8218348398667628,0.33620496177505343,2.0985337597298166,0,0,0
combined,healthy,2,3,False,1.249884057265786,0.3342292934464339,2.421415370538824,1,0,0
combined,healthy,2,4,False,1.1098244884054158,0.340996350884976,2.314327068305192,0,0,0
combined,healthy,2,5,False,1.0284805659414504,0.3347978646650971,2.219615707547311,0,0,0
combined,healthy,2,6,False,0.9158438178987055,0.3441707395147968,2.157712430644845,0,0,0
combined,healthy,2,7,False,0.7673954850155705,0.3550059813890597,2.084098932076724,0,0,0
combined,healthy,2,8,False,0.8218348398667628,0.33620496177505343,2.0985337597298166,0,0,0
combined,healthy,2,9,False,1.0552441422047536,0.3492324711591967,2.3111274838712514,0,0,0
combined,healthy,2,10,False,1.0552441422047536,0.3492324711591967,2.3111274838712514,0,0,0
combined,healthy,2,11,False,1.2689017996448235,0.33034451038886864,2.3874846399748213,1,0,0
combined,healthy,3,0,False,0.6875828516915945,0.3346196427304845,2.069164637365178,0,0,0
combined,healthy,3,1,False,1.249884057265786,0.3342292934464339,2.421415370538824,1,0,0
combined,healthy,3,2,False,0.8169536597471383,0.3403704554510754,2.0964516594222644,0,0,0
combined,healthy,3,3,False,1.2413273000196694,0.33507424468804475,2.4428060850921907,0,0,0
combined,healthy,3,4,False,1.3187946546254015,0.3342912955414185,2.5181066322071026,1,0,0
combined,healthy,3,5,False,1.0080621922900774,0.34001551969499594,2.2652935378946855,0,0,0
combined,healthy,3,6,False,0.8619629935835588,0.3481470400739415,2.0726613007522103,0,0,0
combined,healthy,3,7,False,0.7037513090294678,0.33572560265586865,2.0352349547204165,0,0,0
combined,healthy,3,8,False,1.03818008060326,0.35028766261099076,2.2522181014720153,0,0,0
combined,healthy,3,9,False,1.0080621922900774,0.34001551969499594,2.2652935378946855,0,0,0
combined,healthy,3,10,False,0.8498374882168017,0.3374786342864607,2.12244171993806,0,0,0
combined,healthy,3,11,False,1.2281938316961871,0.32293975364333954,2.3656674855395057,0,0,0
combined,healthy,4,0,False,1.1791559478874731,0.35019054986745596,2.4006857137993345,0,0,0
combined,healthy,4,1,False,1.249884057265786,0.3342292934464339,2.421415370538824,1,0,0
combined,healthy,4,2,False,0.8329750939088619,0.3472630171667492,2.115425513974938,0,0,0
combined,healthy,4,3,False,0.9461261992625505,0.35129066976980683,2.2318734702842784,0,0,0
combined,healthy,4,4,False,0.7464708715983202,0.35434729989220876,2.0781726452312412,0,0,0
combined,healthy,4,5,False,1.212015217874602,0.3382786858880932,2.426217497708202,0,0,0
combined,healthy,4,6,False,1.0080621922900774,0.34001551969499594,2.2652935378946855,0,0,0
combined,healthy,4,7,False,1.1006990676483683,0.3420514195937112,2.3272521207101575,0,0,0
combined,healthy,4,8,False,1.3991639591215168,0.34513653238252945,2.6068287526086067,1,0,0
combined,healthy,4,9,False,1.1968899380007545,0.33809215103657764,2.3814216201343874,0,0,0
combined,healthy,4,10,False,1.3991639591215168,0.34513653238252945,2.6068287526086067,1,0,0
combined,healthy,4,11,False,0.7249008887674576,0.3474632968003077,2.044033051879217,0,0,0
combined,healthy,5,0,False,1.1743228733823852,0.3435012786317086,2.3099044561524167,0,0,0
combined,healthy,5,1,False,0.8169536597471383,0.3403704554510754,2.0964516594222644,0,0,0
combined,healthy,5,2,False,0.7249008887674576,0.3474632968003077,2.044033051879217,0,0,0
combined,healthy,5,3,False,1.3412198093618946,0.3315170651345816,2.5096704396981013,1,0,0
combined,healthy,5,4,False,0.9718322150758286,0.32991658975420685,2.267923764605986,0,0,0
combined,healthy,5,5,False,1.1078865295244482,0.3526546892287634,2.2781514499745774,0,0,0
combined,healthy,5,6,False,0.9468138615801207,0.3309765187573661,2.186004958345884,0,0,0
combined,healthy,5,7,False,1.4785905048648484,0.3411122559758135,2.486438512120281,1,0,0
combined,healthy,5,8,False,0.7673954850155705,0.3550059813890597,2.084098932076724,0,0,0
combined,healthy,5,9,False,1.3141811039625149,0.3415926988667202,2.4777711421355613,1,0,0
combined,healthy,5,10,False,1.021221737791043,0.33531761457735254,2.3032034427897634,0,0,0
combined,healthy,5,11,False,0.9461261992625505,0.35129066976980683,2.2318734702842784,0,0,0
combined,healthy,6,0,False,1.1609024054659545,0.33952243606958904,2.3786530913805985,0,0,0
combined,healthy,6,1,False,0.7583497280778405,0.3473193560891053,2.1181330794119875,0,0,0
combined,healthy,6,2,False,1.592836190132309,0.3442063674751961,2.589067601392417,1,0,0
combined,healthy,6,3,False,1.152484129688674,0.340379288103866,2.336811529646331,0,0,0
combined,healthy,6,4,False,1.4120095794057872,0.3475977658479036,2.450693558170004,1,0,0
combined,healthy,6,5,False,1.3187946546254015,0.3342912955414185,2.5181066322071026,1,0,0
combined,healthy,6,6,False,1.0020118426368685,0.355175742443812,2.2061267015117823,0,0,0
combined,healthy,6,7,False,0.8802713712151705,0.3540009137728954,2.109779261584575,0,0,0
combined,healthy,6,8,False,1.0284805659414504,0.3347978646650971,2.219615707547311,0,0,0
combined,healthy,6,9,False,0.975815068394754,0.3538692901116374,2.223900504899387,0,0,0
combined,healthy,6,10,False,0.7932076596768511,0.35015519910690857,2.0923635185287637,0,0,0
combined,healthy,6,11,False,0.864218283161226,0.3383656888713402,2.099997662701751,0,0,0
combined,healthy,7,0,False,0.7583497280778405,0.3473193560891053,2.1181330794119875,0,0,0
combined,healthy,7,1,False,1.2903416092060906,0.3362542488464326,2.4961764036749936,1,0,0
combined,healthy,7,2,False,1.342949673047195,0.3361046813988782,2.5281813618972877,1,0,0
combined,healthy,7,3,False,1.4700616482586546,0.342018859454085,2.5376087501034386,1,0,0
combined,healthy,7,4,False,0.8218348398667628,0.33620496177505343,2.0985337597298166,0,0,0
combined,healthy,7,5,False,0.925246232370407,0.3474267377136209,2.207767559757758,0,0,0
combined,healthy,7,6,False,1.0284805659414504,0.3347978646650971,2.219615707547311,0,0,0
combined,healthy,7,7,False,0.864218283161226,0.3383656888713402,2.099997662701751,0,0,0
combined,healthy,7,8,False,0.8575806226596572,0.33873795408494295,2.146875984307146,0,0,0
combined,healthy,7,9,False,0.8254260156671135,0.32772906544916913,2.1181423972091418,0,0,0
combined,healthy,7,10,False,0.7249008887674576,0.3474632968003077,2.044033051879217,0,0,0
combined,healthy,7,11,False,1.1968899380007545,0.33809215103657764,2.3814216201343874,0,0,0
combined,healthy,8,0,False,0.9501655644513355,0.33971011152167807,2.1979015214245368,0,0,0
combined,healthy,8,1,False,0.8575806226596572,0.33873795408494295,2.146875984307146,0,0,0
combined,healthy,8,2,False,0.9158438178987055,0.3441707395147968,2.157712430644845,0,0,0
combined,healthy,8,3,False,1.2281938316961871,0.32293975364333954,2.3656674855395057,0,0,0
combined,healthy,8,4,False,1.0080621922900774,0.34001551969499594,2.2652935378946855,0,0,0
combined,healthy,8,5,False,0.927532530564878,0.3451637392449428,2.168971413087732,0,0,0
combined,healthy,8,6,False,0.9245226738799208,0.35042053883849217,2.1084515904757604,0,0,0
combined,healthy,8,7,False,1.2903416092060906,0.3362542488464326,2.4961764036749936,1,0,0
combined,healthy,8,8,False,1.1078865295244482,0.3526546892287634,2.2781514499745774,0,0,0
combined,healthy,8,9,False,1.1098244884054158,0.340996350884976,2.314327068305192,0,0,0
combined,healthy,8,10,False,0.7548586556021305,0.3390787718893503,2.051406734388772,0,0,0
combined,healthy,8,11,False,0.8357719804459339,0.3482996539185144,2.118869759464439,0,0,0
combined,healthy,9,0,False,0.9195351337878309,0.3431293935428902,2.196410808154604,0,0,0
combined,healthy,9,1,False,1.1098244884054158,0.340996350884976,2.314327068305192,0,0,0
combined,healthy,9,2,False,1.075158424689808,0.34232863875350467,2.2388215713438595,0,0,0
combined,healthy,9,3,False,1.1098244884054158,0.340996350884976,2.314327068305192,0,0,0
combined,healthy,9,4,False,0.9501655644513355,0.33971011152167807,2.1979015214245368,0,0,0
combined,healthy,9,5,False,0.783912935213,0.3429799257609322,2.1082480385864217,0,0,0
combined,healthy,9,6,False,0.7673954850155705,0.3550059813890597,2.084098932076724,0,0,0
combined,healthy,9,7,False,1.1006990676483683,0.3420514195937112,2.3272521207101575,0,0,0
combined,healthy,9,8,False,0.7932076596768511,0.35015519910690857,2.0923635185287637,0,0,0
combined,healthy,9,9,False,1.1609024054659545,0.33952243606958904,2.3786530913805985,0,0,0
combined,healthy,9,10,False,1.4887008596667937,0.3504193318892899,2.5705466968389286,1,0,0
combined,healthy,9,11,False,0.8802713712151705,0.3540009137728954,2.109779261584575,0,0,0
combined,healthy,10,0,False,1.0020118426368685,0.355175742443812,2.2061267015117823,0,0,0
combined,healthy,10,1,False,0.9334413325236625,0.34433837646636256,2.127608301171015,0,0,0
combined,healthy,10,2,False,0.7932076596768511,0.35015519910690857,2.0923635185287637,0,0,0
combined,healthy,10,3,False,1.2359422472931778,0.3400150760314903,2.4169546948282865,0,0,0
combined,healthy,10,4,False,1.5373690951495094,0.33822055010094854,2.61135288617399,1,0,0
combined,healthy,10,5,False,0.7774857241412978,0.34327761950795166,2.0669768055357576,0,0,0
combined,healthy,10,6,False,0.8613974874288661,0.34589882663200344,2.1750604938164906,0,0,0
combined,healthy,10,7,False,1.1968899380007545,0.33809215103657764,2.3814216201343874,0,0,0
combined,healthy,10,8,False,0.7016774070346077,0.34261384901709524,2.05700162930363,0,0,0
combined,healthy,10,9,False,1.5711113184794596,0.3280661411441404,2.7099861743849094,1,0,0
combined,healthy,10,10,False,1.075158424689808,0.34232863875350467,2.2388215713438595,0,0,0
combined,healthy,10,11,False,1.2689017996448235,0.33034451038886864,2.3874846399748213,1,0,0
combined,healthy,11,0,False,1.1600324674561524,0.3474459249189671,2.3597918536622995,0,0,0
combined,healthy,11,1,False,0.840747200449113,0.34348100753872646,2.160318240302087,0,0,0
combined,healthy,11,2,False,0.6875828516915945,0.3346196427304845,2.069164637365178,0,0,0
combined,healthy,11,3,False,1.2766544051215756,0.34545989157276547,2.4003727661802774,1,0,0
combined,healthy,11,4,False,1.3991639591215168,0.34513653238252945,2.6068287526086067,1,0,0
combined,healthy,11,5,False,0.7016774070346077,0.34261384901709524,2.05700162930363,0,0,0
combined,healthy,11,6,False,0.926174476401242,0.35617931056691354,2.1978096906411597,0,0,0
combined,healthy,11,7,False,0.764620254752017,0.33770753423610217,2.0826172205664246,0,0,0
combined,healthy,11,8,False,1.247738786380656,0.3419923676221611,2.4807030374645986,0,0,0
combined,healthy,11,9,False,1.1098244884054158,0.340996350884976,2.314327068305192,0,0,0
combined,healthy,11,10,False,1.0911548238229627,0.3175395655218244,2.2804773701782417,0,0,0
combined,healthy,11,11,False,1.1968899380007545,0.33809215103657764,2.3814216201343874,0,0,0
combined,healthy,12,0,False,0.7932076596768511,0.35015519910690857,2.0923635185287637,0,0,0
combined,healthy,12,1,False,1.2903416092060906,0.3362542488464326,2.4961764036749936,1,0,0
combined,healthy,12,2,False,0.8498374882168017,0.3374786342864607,2.12244171993806,0,0,0
combined,healthy,12,3,False,0.9218788009141642,0.3449956959874107,2.2518263899230986,0,0,0
combined,healthy,12,4,False,1.4524640307351226,0.3394933845651177,2.5464669604266,1,0,0
combined,healthy,12,5,False,1.0920770829821298,0.33403124902803694,2.2513246832245613,0,0,0
combined,healthy,12,6,False,0.9751856241104889,0.33965009268114693,2.199471763834881,0,0,0
combined,healthy,12,7,False,1.247738786380656,0.3419923676221611,2.4807030374645986,0,0,0
combined,healthy,12,8,False,0.8280883959454306,0.34927182572174703,2.166474722824217,0,0,0
combined,healthy,12,9,False,1.3991639591215168,0.34513653238252945,2.6068287526086067,1,0,0
combined,healthy,12,10,False,1.1791559478874731,0.35019054986745596,2.4006857137993345,0,0,0
combined,healthy,12,11,False,1.03818008060326,0.35028766261099076,2.2522181014720153,0,0,0
combined,healthy,13,0,False,1.5331426909098425,0.3322575525162563,2.638907699028446,1,0,0
combined,healthy,13,1,False,1.3412198093618946,0.3315170651345816,2.5096704396981013,1,0,0
combined,healthy,13,2,False,1.2621125088713896,0.32790671603165816,2.420690049668564,1,0,0
combined,healthy,13,3,False,0.8619629935835588,0.3481470400739415,2.0726613007522103,0,0,0
combined,healthy,13,4,False,0.9218788009141642,0.3449956959874107,2.2518263899230986,0,0,0
combined,healthy,13,5,False,0.7016774070346077,0.34261384901709524,2.05700162930363,0,0,0
combined,healthy,13,6,False,0.9042757023711597,0.3434015935167924,2.190417580236942,0,0,0
combined,healthy,13,7,False,0.7774857241412978,0.34327761950795166,2.0669768055357576,0,0,0
combined,healthy,13,8,False,0.8142880511345155,0.340129837008582,2.122039197513135,0,0,0
combined,healthy,13,9,False,0.9315085991352321,0.3541607648985372,2.1853092817839563,0,0,0
combined,healthy,13,10,False,1.021221737791043,0.33531761457735254,2.3032034427897634,0,0,0
combined,healthy,13,11,False,0.6875828516915945,0.3346196427304845,2.069164637365178,0,0,0
combined,healthy,14,0,False,1.1078865295244482,0.3526546892287634,2.2781514499745774,0,0,0
combined,healthy,14,1,False,1.4120095794057872,0.3475977658479036,2.450693558170004,1,0,0
combined,healthy,14,2,False,0.7464708715983202,0.35434729989220876,2.0781726452312412,0,0,0
combined,healthy,14,3,False,0.8357719804459339,0.3482996539185144,2.118869759464439,0,0,0
combined,healthy,14,4,False,1.2621125088713896,0.32790671603165816,2.420690049668564,1,0,0
combined,healthy,14,5,False,0.8329750939088619,0.3472630171667492,2.115425513974938,0,0,0
combined,healthy,14,6,False,1.4347715604022768,0.33740272255690673,2.567875339068121,1,0,0
combined,healthy,14,7,False,0.840747200449113,0.34348100753872646,2.160318240302087,0,0,0
combined,healthy,14,8,False,0.710088472219063,0.3388788991198783,2.044158860138167,0,0,0
combined,healthy,14,9,False,1.1078865295244482,0.3526546892287634,2.2781514499745774,0,0,0
combined,healthy,14,10,False,0.8280883959454306,0.34927182572174703,2.166474722824217,0,0,0
combined,healthy,14,11,False,1.5247030765406602,0.34493302363284906,2.6683957483868816,1,0,0
combined,healthy,15,0,False,0.864218283161226,0.3383656888713402,2.099997662701751,0,0,0
combined,healthy,15,1,False,1.1600324674561524,0.3474459249189671,2.3597918536622995,0,0,0
combined,healthy,15,2,False,0.840747200449113,0.34348100753872646,2.160318240302087,0,0,0
combined,healthy,15,3,False,1.075158424689808,0.34232863875350467,2.2388215713438595,0,0,0
combined,healthy,15,4,False,1.0377936329127988,0.3496212506628248,2.2525693253210655,0,0,0
combined,healthy,15,5,False,0.9751856241104889,0.33965009268114693,2.199471763834881,0,0,0
combined,healthy,15,6,False,1.2413273000196694,0.33507424468804475,2.4428060850921907,0,0,0
combined,healthy,15,7,False,0.7259651170375656,0.3453263233355671,2.0136383152496737,0,0,0
combined,healthy,15,8,False,0.9315085991352321,0.3541607648985372,2.1853092817839563,0,0,0
combined,healthy,15,9,False,1.3187946546254015,0.3342912955414185,2.5181066322071026,1,0,0
combined,healthy,15,10,False,0.710088472219063,0.3388788991198783,2.044158860138167,0,0,0
combined,healthy,15,11,False,1.4785905048648484,0.3411122559758135,2.486438512120281,1,0,0
combined,fault,1,0,False,1.5373690951495094,0.33822055010094854,2.61135288617399,1,0,0
combined,fault,1,1,False,0.9245226738799208,0.35042053883849217,2.1084515904757604,0,0,0
combined,fault,1,2,False,1.342949673047195,0.3361046813988782,2.5281813618972877,1,0,0
combined,fault,1,3,False,1.2766544051215756,0.34545989157276547,2.4003727661802774,1,0,0
combined,fault,1,4,True,1.6001649560617708,0.7487617870163065,2.6460945830279003,1,1,1
combined,fault,1,5,True,1.7232042746432266,0.47068656165258826,2.6527792804000394,1,1,1
combined,fault,1,6,True,1.5731052819768137,0.6280022583828541,2.7174661057628455,1,1,1
combined,fault,1,7,True,1.7258252366141336,0.5198989636793838,2.7907640312523014,1,1,1
combined,fault,1,8,True,1.5249721491259527,0.6181586444365259,2.645095011431334,1,1,1
combined,fault,1,9,True,1.7146636354689295,0.5724998456703662,2.6840093037195425,1,1,1
combined,fault,1,10,True,1.6291621466032766,0.7439899843569575,2.635922259212551,1,1,1
combined,fault,1,11,True,1.4637980476395436,0.6725947957967269,2.4871522602743585,1,1,1
combined,fault,2,0,False,0.783912935213,0.3429799257609322,2.1082480385864217,0,0,0
combined,fault,2,1,False,0.7548586556021305,0.3390787718893503,2.051406734388772,0,0,0
combined,fault,2,2,False,1.021221737791043,0.33531761457735254,2.3032034427897634,0,0,0
combined,fault,2,3,False,0.9195351337878309,0.3431293935428902,2.196410808154604,0,0,0
combined,fault,2,4,True,1.5845963077351666,0.644639144600165,2.6028058038474238,1,1,1
combined,fault,2,5,True,1.6341907766572454,0.5892216004877534,2.5864821197182875,1,1,1
combined,fault,2,6,True,1.5866980039228495,0.5473858361286256,2.6276037707023683,1,1,1
combined,fault,2,7,True,1.7442866639421528,0.49060754656530403,2.6842663723980538,1,1,1
combined,fault,2,8,True,1.6087074135225343,0.6150781471230881,2.565697932258302,1,1,1
combined,fault,2,9,True,1.6446775613547118,0.529334292112468,2.661246356839781,1,1,1
combined,fault,2,10,True,1.7255402699912141,0.5385439190801331,2.7719678527484457,1,1,1
combined,fault,2,11,True,1.8635750042140269,0.46788801684819725,2.8397022306183715,1,1,1
combined,fault,3,0,False,0.7259232281459435,0.3492184427099934,2.028885768948588,0,0,0
combined,fault,3,1,False,0.710088472219063,0.3388788991198783,2.044158860138167,0,0,0
combined,fault,3,2,False,0.8451614102311458,0.33850712802313715,2.1470960572254105,0,0,0
combined,fault,3,3,False,1.592836190132309,0.3442063674751961,2.589067601392417,1,0,0
combined,fault,3,4,True,1.8026875077968423,0.4895342618199823,2.7663566896146663,1,1,1
combined,fault,3,5,True,1.6588032476903982,0.6402562569043455,2.6095568891753986,1,1,1
combined,fault,3,6,True,1.6341907766572454,0.5892216004877534,2.5864821197182875,1,1,1
combined,fault,3,7,True,1.6015231279701845,0.6455323821412726,2.495348078784811,1,1,1
combined,fault,3,8,True,1.5174997258994467,0.7588210404291993,2.482887985721842,1,1,1
combined,fault,3,9,True,1.8213018627109494,0.5137841351703502,2.7836533808150326,1,1,1
combined,fault,3,10,True,1.5456305482740558,0.6382037152052351,2.593836288218209,1,1,1
combined,fault,3,11,True,1.5744883491654356,0.799894689986501,2.5838163795257367,1,1,1
combined,fault,4,0,False,0.925246232370407,0.3474267377136209,2.207767559757758,0,0,0
combined,fault,4,1,False,0.8254260156671135,0.32772906544916913,2.1181423972091418,0,0,0
combined,fault,4,2,False,0.778681371637139,0.3483818015548182,2.0918597428703385,0,0,0
combined,fault,4,3,False,0.8183284185961427,0.33678511469055306,2.114725286731258,0,0,0
combined,fault,4,4,True,1.7050942369550524,0.5563996884213368,2.605301077488395,1,1,1
combined,fault,4,5,True,1.8816458647985055,0.46504419746555237,2.823640767910193,1,1,1
combined,fault,4,6,True,1.5693668237621774,0.6441927132602995,2.567396036497812,1,1,1
combined,fault,4,7,True,1.6545240436390665,0.6301086842240401,2.632161407794402,1,1,1
combined,fault,4,8,True,1.6914233823416815,0.5439684548420008,2.5642589080317557,1,1,1
combined,fault,4,9,True,1.5896650524425517,0.7480259666002295,2.599396766726641,1,1,1
combined,fault,4,10,True,1.652769780656522,0.642126957503619,2.672025094676948,1,1,1
combined,fault,4,11,True,1.8816458647985055,0.46504419746555237,2.823640767910193,1,1,1
combined,fault,5,0,False,1.075158424689808,0.34232863875350467,2.2388215713438595,0,0,0
combined,fault,5,1,False,0.7259232281459435,0.3492184427099934,2.028885768948588,0,0,0
combined,fault,5,2,False,0.9334413325236625,0.34433837646636256,2.127608301171015,0,0,0
combined,fault,5,3,False,0.7016774070346077,0.34261384901709524,2.05700162930363,0,0,0
combined,fault,5,4,True,1.4777825286763508,0.6534301014818384,2.5234800690671886,1,1,1
combined,fault,5,5,True,1.6341907766572454,0.5892216004877534,2.5864821197182875,1,1,1
combined,fault,5,6,True,1.5896650524425517,0.7480259666002295,2.599396766726641,1,1,1
combined,fault,5,7,True,1.6015231279701845,0.6455323821412726,2.495348078784811,1,1,1
combined,fault,5,8,True,1.647000921810774,0.5259118424918904,2.6853955174613904,1,1,1
combined,fault,5,9,True,1.72071621589553,0.5145419863884607,2.70360553794932,1,1,1
combined,fault,5,10,True,1.612493068096647,0.7927345615880664,2.6368473206628975,1,1,1
combined,fault,5,11,True,1.6087074135225343,0.6150781471230881,2.565697932258302,1,1,1
combined,fault,6,0,False,0.8575806226596572,0.33873795408494295,2.146875984307146,0,0,0
combined,fault,6,1,False,1.2281938316961871,0.32293975364333954,2.3656674855395057,0,0,0
combined,fault,6,2,False,0.7673954850155705,0.3550059813890597,2.084098932076724,0,0,0
combined,fault,6,3,False,1.0279076496471409,0.3357938363472666,2.2226814113520947,0,0,0
combined,fault,6,4,True,1.7050942369550524,0.5563996884213368,2.605301077488395,1,1,1
combined,fault,6,5,True,1.7087354796536418,0.5749202458787034,2.711062913028358,1,1,1
combined,fault,6,6,True,1.5650185357602295,0.8010852669012128,2.578171374979712,1,1,1
combined,fault,6,7,True,1.7050942369550524,0.5563996884213368,2.605301077488395,1,1,1
combined,fault,6,8,True,1.4637980476395436,0.6725947957967269,2.4871522602743585,1,1,1
combined,fault,6,9,True,1.748180620001442,0.49690460703330147,2.8135145982940464,1,1,1
combined,fault,6,10,True,1.6804742379839046,0.4522258376561761,2.660307034147193,1,1,1
combined,fault,6,11,True,1.5456305482740558,0.6382037152052351,2.593836288218209,1,1,1
combined,fault,7,0,False,1.03818008060326,0.35028766261099076,2.2522181014720153,0,0,0
combined,fault,7,1,False,0.864218283161226,0.3383656888713402,2.099997662701751,0,0,0
combined,fault,7,2,False,0.9461261992625505,0.35129066976980683,2.2318734702842784,0,0,0
combined,fault,7,3,False,0.8329750939088619,0.3472630171667492,2.115425513974938,0,0,0
combined,fault,7,4,True,1.6776059291671794,0.4987257961750946,2.547732368608757,1,1,1
