condition,class,run,rms,crest,kurtosis,diff_rms,normalized_impulse
high_noise,healthy,25,0.5299533176864997,3.059579768032681,2.3615536632757874,0.4051222528236025,1.1747552461086042
high_noise,healthy,26,0.5444963048716218,2.887003298438838,2.3681761205804586,0.4074265817184389,1.1514933181950138
high_noise,healthy,27,0.5487768503094624,2.609125770519412,2.310421270120435,0.41319220039359167,1.1444634285138382
high_noise,healthy,28,0.5371353985146666,3.183979683808734,2.3281039534606527,0.40294065908968635,1.144612547079474
high_noise,healthy,29,0.5410789486889642,2.930196414812837,2.335340783181431,0.406414680509787,1.1478466774624776
high_noise,healthy,30,0.5415320281012826,3.403928804374446,2.3981767710863204,0.4154912994895746,1.1881694524309012
high_noise,healthy,31,0.533726244192141,2.8035197351639614,2.2717709288799073,0.39994073155961274,1.1294300725927922
high_noise,healthy,32,0.5594460937920811,2.9985328783687715,2.3772620820069226,0.40310113757548566,1.1109494788837193
high_noise,healthy,33,0.5289263527417776,2.8716778211345484,2.4066272883762774,0.39400090961194745,1.1555970843262833
high_noise,healthy,34,0.5428568887705231,2.998994254216632,2.305502244348181,0.4129169098515952,1.154941773773159
high_noise,healthy,35,0.5263581552286193,3.1461338790846693,2.3408311592898707,0.3953940553659116,1.149301105092269
high_noise,healthy,36,0.5469416970851068,3.1154924478564543,2.344754235608646,0.39396390619854155,1.1029709281172906
high_noise,healthy,37,0.5415678445135046,3.082523544479297,2.3207283344505196,0.39891420224198554,1.122118649891225
high_noise,healthy,38,0.5673409560825752,2.766054909218748,2.262047181900627,0.41676231843475653,1.104829186900276
high_noise,healthy,39,0.5439157217583889,3.1307971714807326,2.364315253793419,0.3901880884024484,1.1030497158711543
high_noise,healthy,40,0.5215447730815786,2.8100640097154543,2.385062259730375,0.4080171791815024,1.2081941037662902
high_noise,healthy,41,0.5612054176067224,2.8734409895012587,2.2769276847861732,0.3970859383836793,1.0676705709005814
high_noise,healthy,42,0.5349390245135716,2.6792432084278057,2.2158870387380665,0.40088853593316975,1.1155605924123841
high_noise,healthy,43,0.5378555161437221,2.822060122881813,2.367639988212123,0.40604379372962596,1.1616226804783087
high_noise,healthy,44,0.5443597403705107,2.7666579509901803,2.3196142905976616,0.3999670595732341,1.1190412991071537
high_noise,healthy,45,0.5238216735212673,2.8862899116413643,2.3254705205581634,0.40399390983448996,1.176106834468965
high_noise,healthy,46,0.5536440630314099,2.6103148071783875,2.2994071846474995,0.40115324637424404,1.0987214570547326
high_noise,healthy,47,0.5519305559905989,2.8393936136036677,2.3304787246554306,0.4007539727684994,1.1084496470337368
high_noise,healthy,48,0.538542250939747,2.892092649807703,2.3044096581424065,0.409647740096009,1.1547038809558545
high_noise,healthy,49,0.5313622825534776,2.669107143419617,2.3101379541382556,0.39568004854764915,1.1318070273888077
high_noise,healthy,50,0.5529693780274049,2.90713410701804,2.3666656269908755,0.39942717683422,1.1112326171806202
high_noise,healthy,51,0.5361250633290773,2.9925671972399726,2.2647363994140104,0.39091692702848196,1.0973045896864644
high_noise,healthy,52,0.5512422407822408,2.847166614430505,2.3584379260379067,0.39829369408889576,1.1096171646093036
high_noise,healthy,53,0.5337227330147235,2.90434938735793,2.334034673930886,0.40363965009318103,1.1553984259811916
high_noise,healthy,54,0.566074903552603,2.9666339740912293,2.269398571336284,0.40502476588098957,1.0778617662672831
high_noise,healthy,55,0.5340102589205421,3.27479834358516,2.366877858004069,0.4033998258431029,1.1621816914129488
high_noise,healthy,56,0.5344837603609749,3.247599047578717,2.342637319675876,0.39477182327503735,1.1304833283215419
high_noise,healthy,57,0.5305941904439643,2.8698821136282233,2.3887829720168248,0.40010499716252873,1.1654666010045456
high_noise,healthy,58,0.5555337114442811,2.8877534308582993,2.2450293455407593,0.4004133539468181,1.0799636690516663
high_noise,healthy,59,0.5230827342365227,3.5448716492819896,2.364751670176502,0.41271589745905546,1.213315045673104
high_noise,healthy,60,0.5240235846692858,2.84622852620966,2.271401862474781,0.39066540240599834,1.123572514334035
high_noise,healthy,61,0.5248176453662611,2.9109118092150768,2.396803539456257,0.3982086897781005,1.1746771565802425
high_noise,healthy,62,0.5378452383231132,2.835523830742686,2.2996831207176536,0.4050351900133264,1.1420087400691201
high_noise,healthy,63,0.5433144780121126,2.8107451707825044,2.3788921035196724,0.4027867768466684,1.1434345188249062
high_noise,healthy,64,0.5261717899007057,2.8631964948318323,2.341597566945252,0.4046411379900662,1.176789005735853
high_noise,healthy,65,0.5549878153217022,2.7275454266808317,2.2715037161324982,0.4060774574939374,1.1027629302339186
high_noise,healthy,66,0.5249319910508115,2.858691217918344,2.3778308802326524,0.4077407345655553,1.1977647880163007
high_noise,healthy,67,0.5412281622373627,2.6569949218033386,2.211251583067932,0.40545798716625553,1.1139983610928548
high_noise,healthy,68,0.5227578645933885,2.7621363997133828,2.3565742433649173,0.3996292544192443,1.1735382808093817
high_noise,healthy,69,0.562144901718019,2.757332835764711,2.405329342926282,0.4122639407268648,1.1374029456745647
high_noise,healthy,70,0.529595413720449,2.7512552639249646,2.3294818736690908,0.39391456319843615,1.1352394886992538
high_noise,healthy,71,0.5164271656921386,3.03861226249498,2.4543434088091374,0.38889131900250984,1.1797414365866936
high_noise,healthy,72,0.5433175976092944,2.6054444171866744,2.2035720397799077,0.3834001838163242,1.047519633508597
high_noise,healthy,73,0.541806411348756,2.9630241045067405,2.3205923628359297,0.39872933938595145,1.121071940418622
high_noise,healthy,74,0.545721485497114,3.0738715412208006,2.3373897257532725,0.3928446301308929,1.100564078720037
high_noise,healthy,75,0.5497956195089602,2.74319679735232,2.2455358340742326,0.3868052125595763,1.0542680314941326
high_noise,healthy,76,0.5565134520529177,2.761679762015851,2.288874954664719,0.4126777775024867,1.1218801138675374
high_noise,healthy,77,0.5533586280341829,3.0845712253225903,2.344896947858273,0.4027200504215264,1.1144445054352763
high_noise,healthy,78,0.563734590768411,2.953614664884031,2.269304592983734,0.40581783944921457,1.0844333034138156
high_noise,healthy,79,0.5640991817174978,2.9369537886005554,2.292526814137434,0.38959951532863346,1.0457314036229177
high_noise,healthy,80,0.5451397015239694,2.9540188218626144,2.3041846466502136,0.390898379569289,1.0884655729498478
high_noise,healthy,81,0.5362926943605711,3.058991090402079,2.267804309777661,0.400137579917713,1.1235961656192663
high_noise,healthy,82,0.5376511016290544,2.724746213575095,2.366072568163835,0.39264212657650494,1.123337826978
high_noise,healthy,83,0.5648119488856436,3.0069969469387345,2.291710188085385,0.40262088493174936,1.0791262846426872
high_noise,healthy,84,0.553938215793025,3.037811661865362,2.2866948295102665,0.4022606708431865,1.098121388618032
high_noise,healthy,85,0.5536145113990912,3.1626287778467357,2.335787204093971,0.3959850155657784,1.0931705524074726
high_noise,healthy,86,0.5136274663991293,2.7618426349466763,2.3639166827234366,0.38858608327681404,1.1632018544545377
high_noise,healthy,87,0.5443716142316756,3.054596981060751,2.3441748162432376,0.40725163678060783,1.1454136786625486
high_noise,healthy,88,0.5386212907681918,2.6077245499581583,2.2694193995235787,0.3981665255143574,1.1136240733815468
high_noise,healthy,89,0.5406923871728126,2.9512592630970165,2.334146593331904,0.3932192172572093,1.111088220836042
high_noise,healthy,90,0.5361628532216997,2.6778364702074082,2.2855364129092433,0.40020901521375085,1.1284549300008082
high_noise,healthy,91,0.5416203553146924,2.7649369163254773,2.368813197957346,0.3961900844125381,1.12583314776136
high_noise,healthy,92,0.5328918194274027,3.1776948987985683,2.307096946921145,0.40565627800675463,1.156250864614984
high_noise,healthy,93,0.5315411817736736,2.9497170885202197,2.3386317402030294,0.3962902980502935,1.1401380568680415
high_noise,healthy,94,0.5271510011946059,2.844098993595379,2.2977553742509818,0.4003612031244777,1.1512478847770264
high_noise,healthy,95,0.5443073053067348,3.0568118528832144,2.345227109210816,0.4024009600641843,1.1321586731101299
high_noise,healthy,96,0.5422301076941618,2.814311159242805,2.3785844323758942,0.3888335976814437,1.1059600547322685
high_noise,healthy,97,0.5347539395517462,2.6357845404500497,2.3337213840305977,0.39598115157486685,1.1312146592060253
high_noise,healthy,98,0.5527783856251316,3.2364324733345993,2.4132119375484398,0.40028477276627755,1.124904745058974
high_noise,healthy,99,0.5526070673741317,3.028733074720888,2.297193412531547,0.3987440728402371,1.0936455413923116
high_noise,healthy,100,0.5272503197032907,3.210640772244687,2.4149020520562274,0.3925405015989008,1.15695743570089
high_noise,healthy,101,0.5418599732454381,3.4580341669344072,2.314349597139894,0.40612185225543285,1.1402071716543718
high_noise,healthy,102,0.5636839708060913,2.850259698269841,2.3035173091632504,0.4029506706763033,1.0849555300359892
high_noise,healthy,103,0.5365771032204457,2.9785135655467245,2.356929089306074,0.3983215984049993,1.1396591396561015
high_noise,healthy,104,0.5553646511163846,2.79785924214757,2.413963421246911,0.4028736218217656,1.1270831103888337
high_noise,healthy,105,0.55916691288584,2.8195217732658113,2.3189304496754035,0.3965150656788839,1.079846660098089
high_noise,healthy,106,0.5335229390531991,2.964553567068442,2.382679735193422,0.3980425711054597,1.151620166998712
high_noise,healthy,107,0.5483018667190003,3.0538373165639237,2.245993636360706,0.4008716245677002,1.0956954352363393
high_noise,healthy,108,0.547043358920789,2.663692528889113,2.2885966117487504,0.39849941076440826,1.102022746642366
high_noise,healthy,109,0.5248420205566713,2.880537251292662,2.3490049438243306,0.4028363995721557,1.1763649396963178
high_noise,healthy,110,0.5542152929037127,2.7199797726609742,2.2974392456050605,0.4011802267418067,1.0971930092092161
high_noise,healthy,111,0.5233718998856101,3.2535197988691635,2.4752144895532733,0.39499301069726545,1.187368241987596
high_noise,healthy,112,0.5231166097211857,2.7654531467931274,2.3049499636444843,0.4000067735397815,1.1609127657156424
high_noise,healthy,113,0.5365737159596253,2.7088005220089295,2.2709363646912273,0.39687257993937064,1.1146131996169424
high_noise,healthy,114,0.5405385104095595,2.68779648492804,2.3025477278233777,0.4078218598240889,1.1448489256673593
high_noise,healthy,115,0.559915785587409,2.6496735307991806,2.269840456564586,0.40534909144740633,1.090697100182437
high_noise,healthy,116,0.5430427866771761,3.0949120914093498,2.342781536828608,0.4088705756161177,1.1524383573935837
high_noise,healthy,117,0.5380985751522523,2.9213261447354535,2.3933026580734436,0.3911334433496622,1.1245063723216673
high_noise,healthy,118,0.5387312961008527,2.928183155113027,2.323567232181423,0.403672067347716,1.142178852861748
high_noise,healthy,119,0.5419162574962075,2.934067653038907,2.3531551928795844,0.3946359870841834,1.117094185667036
high_noise,healthy,120,0.5512068690992704,2.7867762437013583,2.308518648370075,0.41078171380282275,1.1323043479612742
high_noise,fault,1,0.6224436787511147,3.60396631915946,2.762759741159395,0.6399037713609974,1.7087800633064538
high_noise,fault,2,0.627832694325399,3.42763246301743,2.6797451920549507,0.6493638065374887,1.6931323246483534
high_noise,fault,3,0.5945255800086102,3.313962817042176,2.6838969958260708,0.6254284459428715,1.7234155489638427
high_noise,fault,4,0.6073581753644938,3.6886741224971207,2.7179937167928263,0.631493844055746,1.714148582266728
high_noise,fault,5,0.6441276971229687,3.1466706984940997,2.756636611782801,0.6701712957096468,1.727442532603416
high_noise,fault,6,0.6155900606395827,3.473213748571882,2.646693436940197,0.6315590489186959,1.6690685858774852
high_noise,fault,7,0.631532523785226,3.181252493921531,2.6057684935394807,0.6473613426355831,1.6546988102564641
high_noise,fault,8,0.6350835935291775,3.668183964987542,2.7555521082914147,0.6561801533925248,1.715127898358564
high_noise,fault,9,0.6188596288611733,2.9436380865922867,2.574811932823688,0.6472140195656267,1.6781412784779477
high_noise,fault,10,0.618526409066817,3.189183541356077,2.606993353678883,0.6346688401466158,1.6567572939675101
high_noise,fault,11,0.6421534546389288,2.8599593838014954,2.6255701778980596,0.6634462580770077,1.6740897644602206
high_noise,fault,12,0.6340383338825032,3.5293393124366546,2.866275720023069,0.6511136068401031,1.7386022510131596
high_noise,fault,13,0.6194500148122577,3.352979625349881,2.6765376525649516,0.639156081474782,1.6880578912180546
high_noise,fault,14,0.6506731311730957,3.284611722607018,2.6821430991249615,0.6730586725675131,1.694068720531996
high_noise,fault,15,0.6406764719118444,3.205858602535247,2.62752283580408,0.6585669035994345,1.6662277980607847
high_noise,fault,16,0.634834998125845,3.355120387767505,2.646909064325531,0.6657553197586364,1.7061739027547727
high_noise,fault,17,0.6481905641481801,3.2457855359023178,2.703712766636847,0.6629207019689054,1.6816637120114535
high_noise,fault,18,0.6206792656385556,3.3434335037705236,2.669053201568461,0.6474136305448005,1.7040927014443943
high_noise,fault,19,0.6401092024138739,3.272008664933665,2.6452626182182373,0.6369711528882719,1.6184529964795795
high_noise,fault,20,0.6423315291908801,3.0235151753573883,2.7141710277304707,0.6678355293519943,1.712887677926497
high_noise,fault,21,0.6305160942217621,3.3413476725920175,2.6450171002887957,0.6353938119449831,1.6389324208370188
high_noise,fault,22,0.6436625247631901,3.0119185262974106,2.6637005363712127,0.677880128976487,1.7188476236795556
high_noise,fault,23,0.6544440066794313,3.618228255271894,2.8026572629731477,0.6633384596748793,1.6968665113232744
high_noise,fault,24,0.6149240786926605,3.5414863090264377,2.731474362408014,0.6263621896571169,1.6834592134042932
high_noise,fault,25,0.6006073088556,2.9048605324679495,2.5371968974335815,0.6293880682133958,1.669186941161611
high_noise,fault,26,0.6338977901056725,2.844278365514458,2.5699998228202126,0.6736910137682739,1.7037586092584422
high_noise,fault,27,0.6053664474833309,3.3076088318514305,2.6515003925516702,0.6244030841351652,1.6795484672899124
high_noise,fault,28,0.6305405903427641,3.2293361347996856,2.5854520019109115,0.6600417776349327,1.6831647065634123
high_noise,fault,29,0.615031859019366,3.0382589003241995,2.62051970983339,0.627814866257355,1.6524476031590736
high_noise,fault,30,0.6239089134664392,2.96974341072878,2.5633398052587757,0.6426603640329265,1.6491623685264565
high_noise,fault,31,0.6324262119322361,3.62476832002765,2.6759091718914387,0.6469658447670121,1.6734285571862142
high_noise,fault,32,0.6183376436513096,3.0792957701039008,2.651691605107624,0.6409467490852179,1.687942970667378
high_noise,fault,33,0.6099745789271369,3.804072771541367,2.7692940177397736,0.6383432888475875,1.7415144996752947
high_noise,fault,34,0.6424251991939391,2.995145996563564,2.675233918689875,0.6713723063359284,1.709313553017224
high_noise,fault,35,0.6251230630699146,2.744701773508778,2.527240142048574,0.6488796580504241,1.6501441846026808
high_noise,fault,36,0.6096297318789706,3.3929902227098205,2.633572152886007,0.626864027987911,1.668705971556597
high_noise,fault,37,0.6161387398303331,3.5797497016460516,2.608154280122438,0.6411551566028239,1.6805493194672543
high_noise,fault,38,0.5980413644181043,3.2568367098962265,2.6883928940644317,0.6278448515223191,1.7213432586569792
high_noise,fault,39,0.6315328639059808,3.2473209325354278,2.6707259538365076,0.6318331316393723,1.6350125983755075
high_noise,fault,40,0.635249474642683,3.1870705107820205,2.5736527027858935,0.6620086524294216,1.6718384986480639
high_noise,fault,41,0.6319883468480687,3.486280405453036,2.6836242134046553,0.6346604051518641,1.6451033435259634
high_noise,fault,42,0.6114472473837373,3.4544272313317927,2.6031962828226605,0.6336730294720824,1.6720901421143854
high_noise,fault,43,0.6186965811431678,3.308050883700194,2.6258877466417494,0.6308582877806962,1.6523124492659769
high_noise,fault,44,0.5976258978601945,3.8661630285264454,2.809539485269565,0.6241833723014792,1.7506541438490197
high_noise,fault,45,0.6171918322816834,3.479088738332606,2.6835658670669136,0.6182567222105322,1.6409857382496376
high_noise,fault,46,0.6248832911296778,3.336460580924925,2.726343301435784,0.6565781397025231,1.7349133050637549
high_noise,fault,47,0.6317776503744807,3.456733910019852,2.718276383945993,0.6573538075923612,1.7154644817403017
high_noise,fault,48,0.609600700179899,3.323797356493121,2.6728814348042707,0.6300348921258945,1.6896976185709187
high_noise,fault,49,0.640321726500499,3.3745247186949943,2.7153463457453175,0.6328011696589821,1.6284770835432352
high_noise,fault,50,0.632894345595834,3.249308592609058,2.695920254783578,0.655490509147117,1.70054728812042
high_noise,fault,51,0.6265637177364718,3.4226066009765153,2.6904457015964645,0.64030361310108,1.6762269758170214
high_noise,fault,52,0.6466801341938135,3.696929153640066,2.7315553562626245,0.6578026563302853,1.6811679664218595
high_noise,fault,53,0.6243207316294306,3.4556552519538,2.624146760626815,0.6469691543050821,1.6786875853306658
high_noise,fault,54,0.6039640915329593,3.1913998974902182,2.6638966086478493,0.6200588508356082,1.6756390582921439
high_noise,fault,55,0.6188957403862099,3.5551122136617748,2.690318655036841,0.6443058954129639,1.7075619670495903
high_noise,fault,56,0.6340221929229218,3.358632223007391,2.7522280670917407,0.6585494340269186,1.723162086732016
high_noise,fault,57,0.6405989438794096,3.625118978764297,2.685645596413417,0.661098215179092,1.6912356208044617
high_noise,fault,58,0.6192294469221008,3.182662658468407,2.6637503213270888,0.6310242902162515,1.663187582630502
high_noise,fault,59,0.6384581100487385,2.9154018896701563,2.5413176867503493,0.6525729030799916,1.6293939823538484
high_noise,fault,60,0.6034669172434741,3.473528194449223,2.626274092904658,0.6415682007547802,1.7228972915707612
high_noise,fault,61,0.6308876246004131,3.393697279876426,2.592220469885223,0.6521859653160605,1.6643911897607073
high_noise,fault,62,0.6144092766096019,3.2273845493125317,2.677937893469883,0.62931906904756,1.6761519152534727
high_noise,fault,63,0.6208350983170204,3.3401266683737534,2.6687649013467247,0.6426081732181288,1.6909281035390291
high_noise,fault,64,0.6216319079956465,3.4777349920254976,2.628756046697285,0.6455085921683325,1.6836192057868646
high_noise,fault,65,0.6164936536266793,3.054813386363052,2.614672253614827,0.640039202216299,1.6787521974022959
high_noise,fault,66,0.6454648855893196,3.572925479152337,2.6200840146917246,0.6618966157344504,1.6598740999582788
high_noise,fault,67,0.5989260310297734,3.4865145382848284,2.6861566520946942,0.6128423128411592,1.677031507038413
high_noise,fault,68,0.6246098080573672,3.543297045937358,2.715872035818632,0.6567398110872041,1.7327631198130162
high_noise,fault,69,0.5887170647630954,3.630301639912139,2.6768305345735266,0.612579019260522,1.7024169411949384
high_noise,fault,70,0.6231454512293986,3.2732927054974077,2.6924005812198835,0.6369382287874781,1.6771724679613826
high_noise,fault,71,0.6145761405009631,3.393301410991214,2.8309865198663933,0.6389589183622081,1.7493074316987216
high_noise,fault,72,0.5982141929323401,3.088862026487066,2.642038725301407,0.6083571417692029,1.6529948008279798
high_noise,fault,73,0.6082722393924407,3.864279829415988,2.854525400172287,0.6367143100859232,1.7685346380612195
high_noise,fault,74,0.594260268919785,3.350516473852213,2.573645536027689,0.6190598964457383,1.6712073676212214
high_noise,fault,75,0.6039275103470705,3.504483257755638,2.706735438105669,0.6145996416719205,1.674288884549437
high_noise,fault,76,0.6173511619548293,3.3838856889136455,2.706953535845383,0.6378324336765522,1.6998661667975956
high_noise,fault,77,0.6111321244278735,3.351543703497526,2.798129247994044,0.6433134311778188,1.760846064703275
high_noise,fault,78,0.5942547534485416,3.088911667235284,2.6194400842544594,0.6175915220804499,1.6820267404821763
high_noise,fault,79,0.6469668961405048,3.6426033082750133,2.7542190356260807,0.6703677365511838,1.719611270395896
high_noise,fault,80,0.6296914555682177,3.6496404657799646,2.7186913960412986,0.6507447014152145,1.7039733443339111
high_noise,fault,81,0.6432572707878655,3.3965555651336627,2.6594229446733584,0.6687171800087256,1.6953192084341777
high_noise,fault,82,0.6187974664064463,2.9798539579542784,2.6363993158484487,0.6456841628229837,1.6942488617620666
high_noise,fault,83,0.6459327325596247,3.4181819709989627,2.6584127258212495,0.6745238987304281,1.7026338065879016
high_noise,fault,84,0.6174018550671794,3.4610596956072253,2.6611907137034336,0.6390670175079228,1.6885599086015528
high_noise,fault,85,0.6039103020537894,3.9631117045138846,2.7566189016435847,0.6344140638145288,1.7441696636352821
high_noise,fault,86,0.6003980689853953,3.5897663527682284,2.705113306880218,0.6394097443245964,1.7515909556357818
high_noise,fault,87,0.6233009748072224,3.6537034546735443,2.6659301392782977,0.6422473177120732,1.6823985110250468
high_noise,fault,88,0.6302480311101981,3.3514692591470507,2.605504946033401,0.63982164288014,1.6386770824471235
high_noise,fault,89,0.63678138011925,3.1776403211733433,2.6235456228910756,0.664962948162132,1.6914197664718087
high_noise,fault,90,0.6040253485936284,3.3854464678903966,2.6359544751249104,0.6168488622110362,1.6580306556918283
high_noise,fault,91,0.6189221427491678,3.64552954870571,2.750023047257076,0.6342848390661682,1.699481640237781
high_noise,fault,92,0.6478237423727773,3.296330398768524,2.53892383188459,0.652207961932057,1.604183598427332
high_noise,fault,93,0.630456968554608,3.3028618970066006,2.62524023363741,0.644787007710646,1.6570871680623354
high_noise,fault,94,0.6096699843376632,3.1998179839317364,2.578678438431462,0.6336665381484414,1.6690315812885674
high_noise,fault,95,0.6092914350646293,4.0080892149186536,2.8255966596923465,0.6343510668545045,1.7500871888242269
high_noise,fault,96,0.6102523787326027,3.4993944769675767,2.676565977154021,0.634299851469764,1.7004900900620978
high_noise,fault,97,0.6251701615856515,3.085695827617864,2.653856078057175,0.6552309220983032,1.7073982287037672
high_noise,fault,98,0.5953973615768606,3.6230569932886683,2.755154805171862,0.6179892737981221,1.7228482828268026
high_noise,fault,99,0.6205008232633288,3.397951401033276,2.6980459617283095,0.6584728902550236,1.7430915970636665
high_noise,fault,100,0.6299303925781105,3.549574499875258,2.6718317473499313,0.64664227759149,1.6779386814647452
high_noise,fault,101,0.6200515636495338,3.37421604138254,2.741478717245889,0.630234291654837,1.6829323634859132
high_noise,fault,102,0.5985067955178911,3.372236910592238,2.6479973680584568,0.6144650302633351,1.6706553300310223
high_noise,fault,103,0.6277248057138733,3.0364985752962386,2.571780306078722,0.6240770105209356,1.594357931930054
high_noise,fault,104,0.601675278157697,3.7438817433978575,2.7253867572973207,0.6112804819890069,1.677229268159828
high_noise,fault,105,0.6346720398370627,2.977868549240858,2.7234818249835238,0.6521789384862255,1.6958195753207745
high_noise,fault,106,0.6277515345791966,3.3386260551459674,2.596400461896393,0.6461948035290833,1.6586758332121228
high_noise,fault,107,0.6294578229019558,2.94955144309589,2.5247029360427344,0.6323721125790913,1.5962878815526123
high_noise,fault,108,0.6014815261847413,3.0401247129439954,2.5742815867353332,0.6221726760218735,1.659650596594927
high_noise,fault,109,0.6103719665898164,3.254630534165249,2.6223843959774142,0.6434685287847255,1.7071862651014083
high_noise,fault,110,0.6125929467332303,3.3141670816196203,2.618265590881607,0.6405400123449978,1.691925051449747
high_noise,fault,111,0.629621500547565,3.1285961844646475,2.6133953701800574,0.6537076181225149,1.6784428361465968
high_noise,fault,112,0.5982208116479245,3.8215719036718596,2.701552269108081,0.6161423699543361,1.6928802733091057
high_noise,fault,113,0.6398179746809957,3.390376628848403,2.6593727987098976,0.6532039535160205,1.6648763306534524
high_noise,fault,114,0.652632270651811,3.1996899408843174,2.718106155351583,0.6661998862197247,1.6829422625763244
high_noise,fault,115,0.6326877925952252,3.578895900342795,2.7770226949969126,0.6673285603054401,1.7576806498009874
high_noise,fault,116,0.6401967585835047,3.226596209032887,2.633967512714617,0.6593331558106075,1.6714625549927828
high_noise,fault,117,0.6338259755891713,3.129863249729275,2.6339652291249562,0.648554429851613,1.6606626393911494
high_noise,fault,118,0.6345679023944005,3.2536317164308133,2.5813194535158424,0.6480603367805752,1.6408097137400566
high_noise,fault,119,0.6212136537409417,3.208327456461245,2.6238508165781997,0.6461093919285122,1.6847467641243858
high_noise,fault,120,0.6255090673188143,3.4790171566150234,2.6649198782935546,0.6432563812401508,1.6787753040250788
speed_drift,healthy,1,0.4897281992817546,2.0217034641868334,1.8425651574382085,0.14139336637754893,0.3919091017591525
speed_drift,healthy,2,0.4737178837038948,2.384461210332208,1.8871947116869094,0.14657960231166797,0.4250716238241014
speed_drift,healthy,3,0.4540724244057547,2.212817183967322,1.8792007667927528,0.15545247576806542,0.469309240504593
speed_drift,healthy,4,0.466060650509902,2.2276863769111004,1.892586050742056,0.14935712519710148,0.4408707907023575
speed_drift,healthy,5,0.4742814512093691,2.3983604948947583,1.8181577092987178,0.14971466904914849,0.42564152492781326
speed_drift,healthy,6,0.48038866070356967,2.190204904764266,1.8937945035182508,0.14798374389776497,0.4239236919527647
speed_drift,healthy,7,0.46854313083495003,2.198420822802622,1.8646792580972062,0.14691136740786592,0.42816177857707566
speed_drift,healthy,8,0.4638506082756494,2.0674280729335917,1.85861393722023,0.14964073334612754,0.4398112075870041
speed_drift,healthy,9,0.4553383712494901,2.198035068157759,1.8811302830610162,0.15530760551428668,0.4678082878454241
speed_drift,healthy,10,0.4526785641905487,2.15612839427074,1.8748673707250274,0.15282677813284298,0.462269034928015
speed_drift,healthy,11,0.45521404669743,2.279320390027584,1.8502277426023919,0.1496931396991042,0.44729993697659715
speed_drift,healthy,12,0.4620830696619896,2.1186575553458087,1.8880423153705421,0.14763375146400598,0.4390070157779036
speed_drift,healthy,13,0.45434208194392434,2.041152675681654,1.8805859856025495,0.1534440453173158,0.46314147387303845
speed_drift,healthy,14,0.48520868194137495,2.058326286168785,1.872191445675442,0.14419845386680766,0.4066372586291237
speed_drift,healthy,15,0.46374862014026524,2.210824341255539,1.8597374627062244,0.14690491559026855,0.4319957929334099
speed_drift,healthy,16,0.4503910866308866,2.2580339700992424,1.8769337749635415,0.14563162676846286,0.44298639501111753
speed_drift,healthy,17,0.468661590893632,2.153538161696778,1.8447235625032985,0.14974736073138822,0.4339757494709065
speed_drift,healthy,18,0.4784377202522537,2.2733071474861877,1.8368887935162215,0.15498986949354845,0.43905540971776
speed_drift,healthy,19,0.4713152477908936,2.214757150229071,1.8679966617977914,0.1523685409239695,0.4418469551910417
speed_drift,healthy,20,0.4562045469624234,2.2638122090335964,1.8650491309748773,0.15111503180705757,0.4523693748953029
speed_drift,healthy,21,0.4657870378708825,2.086485064759989,1.8709580745220635,0.1506180458760192,0.44230478523772365
speed_drift,healthy,22,0.4581819622054113,2.168904320414949,1.8739848064198292,0.15155676494897616,0.45281454801904863
speed_drift,healthy,23,0.47218822601504346,2.3347650793653028,1.879719703561373,0.14886085359894913,0.43222700555541504
speed_drift,healthy,24,0.46312464115411417,2.084522813360043,1.8436408205418795,0.14713841597748364,0.43138629659656663
speed_drift,healthy,25,0.45938393142857775,2.159881071808162,1.8478496808417897,0.14482132667102682,0.4285386933833663
speed_drift,healthy,26,0.47784997222041964,2.3478339219346496,1.875247398686295,0.14870384020504432,0.4261474606207073
speed_drift,healthy,27,0.4810590546349493,2.1666379999319476,1.8505712907010512,0.14518973245680344,0.4105730337056276
speed_drift,healthy,28,0.4927871581617157,2.2441645229549243,1.861503831104506,0.14936942572391346,0.4135559720155929
speed_drift,healthy,29,0.4576622643058235,2.305610883440551,1.8548123129084129,0.14591576261629727,0.4342172669146044
speed_drift,healthy,30,0.45933500967494484,2.177685521534901,1.8321730816014987,0.14470873464074085,0.426430684273416
speed_drift,healthy,31,0.4747508854057907,2.253757744146789,1.8694647593527522,0.14634203843988333,0.42146543005888065
speed_drift,healthy,32,0.4873644498008796,2.2827946497244516,1.8736263635453432,0.14874881372934018,0.41777375949713635
speed_drift,healthy,33,0.4706888197293959,2.1417186920242104,1.8535686603565318,0.1481325494643426,0.42847052705454947
speed_drift,healthy,34,0.49311253242324415,2.081339640618931,1.8597100187764866,0.14873543490625205,0.4113306035595232
speed_drift,healthy,35,0.4644471708288164,2.302950613937918,1.819646357595081,0.14960316728849823,0.4345081858545692
speed_drift,healthy,36,0.4937424172625711,2.0540085876133207,1.8390031907592652,0.15058109866527689,0.4135816523201073
speed_drift,healthy,37,0.48155044164031613,2.365624709181893,1.871171694393621,0.1440723282985836,0.4092565216656912
speed_drift,healthy,38,0.47642561222472296,2.2061799118789898,1.8888361334621204,0.15004566007958478,0.4328380968177886
speed_drift,healthy,39,0.48997008945295356,2.0860931962395526,1.7998555861144532,0.15128675535933786,0.4142382227371554
speed_drift,healthy,40,0.4585090760425651,2.2396192359900358,1.8688643107449074,0.14583433474293742,0.43481121104096326
